diameter,bending angle,velocityofbending,velocityofbooster,relative thickness,relative radius,extention of mandrel,friction of mandrel,firction of pressure die,firction of wiper die,forming temp,label in rad,label in deg
48.277703,78.93770918,0.968784622,0.95635736,0.081191953,3.775530793,0.291484802,0.079162205,0.243143192,0.171217951,152.0825205,0.189518588,10.85861526
57.66665912,97.8806496,0.910318403,1.309702277,0.066849315,2.94810909,0.458320528,0.172162592,0.174734137,0.105733862,338.5487827,0.156015148,8.939009544
44.32923253,101.0335125,1.221674281,0.733871687,0.059818691,4.004409697,0.152303735,0.165172722,0.132265329,0.132877134,300.5240388,0.188679808,10.8105567
51.16131362,72.193661,0.878713859,0.745573123,0.077597399,4.861774108,0.945085461,0.192460653,0.239855585,0.150114593,362.6150788,0.121599876,6.967159708
34.55513893,108.6817164,0.963990426,1.325967333,0.059234426,2.848456778,0.107139608,0.106514074,0.111033523,0.145696588,44.71755944,0.243561948,13.95507169
27.49524406,87.39318152,0.959244812,0.781687437,0.045447004,2.779225963,0.760990169,0.12882665,0.203693605,0.223530352,62.2173783,0.147837668,8.470474454
54.57444049,134.8460576,1.340175154,0.646654625,0.070119877,3.854049863,0.435174372,0.129609147,0.21890899,0.185580464,528.5696863,0.159204828,9.121764746
50.34349164,36.40289158,0.990169901,0.765974018,0.037998473,3.764412689,0.8653053,0.086857348,0.109548115,0.243757335,169.5162119,0.069466718,3.980149782
24.74516857,41.4298473,0.934287195,0.751511659,0.065418787,3.416431221,0.667308879,0.176223688,0.136047187,0.240617041,476.2542911,0.02446118,1.4015224
42.55389761,39.88872448,1.350810897,0.740304841,0.05732798,3.138098758,0.961881682,0.153255416,0.21368358,0.153193223,58.78583566,0.074409448,4.26334735
66.21416762,123.3107729,0.767852941,1.362853577,0.082793096,4.349714164,0.331770886,0.124291151,0.13377226,0.209402515,206.2936301,0.266058088,15.24400557
48.5797929,93.68824304,0.755495716,1.499153707,0.062044826,2.591109263,0.688863768,0.107282392,0.234194353,0.143973639,265.4759762,0.139000738,7.96415566
60.63901459,65.61635262,0.972023602,0.707272727,0.048844947,4.25999928,0.60019311,0.095104242,0.124838623,0.150280738,545.719454,0.061418318,3.51901043
57.33965472,65.39108284,1.124047693,1.321737556,0.057173216,2.600059716,0.285565043,0.0742398,0.236901563,0.194869846,579.3814981,0.054753952,3.137170386
49.94325208,58.81241041,1.442127805,0.789783051,0.089703339,3.020651153,0.735371518,0.185158412,0.192111278,0.167748067,467.736891,0.046679296,2.674526676
41.09599568,120.0548532,0.909572146,1.068598675,0.095326615,2.811872314,0.210450879,0.155813764,0.211980039,0.118442995,358.0981552,0.188119348,10.77844471
61.00940446,79.65045703,1.139751022,0.625627511,0.042121028,4.478578599,0.364559829,0.073496778,0.154513655,0.197632271,256.0563875,0.160800288,9.213177872
60.82382544,109.5244647,1.258098383,1.431109011,0.036353723,4.047919324,0.967252637,0.181802624,0.1384608,0.133822568,352.7777411,0.166806378,9.55730148
37.58813364,60.69200639,1.309938366,1.234759292,0.050456852,2.541907914,0.529466353,0.097868989,0.179377378,0.230868463,305.2759551,0.077156748,4.420756046
36.37187536,79.24863972,1.353216351,0.989276341,0.088029987,3.36880951,1.091690533,0.065519589,0.199117419,0.227844596,28.4085577,0.166267628,9.526433378
68.55496938,125.1512443,1.470720831,1.170801981,0.057701048,4.901571584,0.6995554,0.134838811,0.111700414,0.143337745,578.0349892,0.156496788,8.966605484
45.11129937,55.64594118,0.975478075,0.895287352,0.087631753,4.91360739,0.80748939,0.151878524,0.185795023,0.203053493,394.1868085,0.100960228,5.784594988
66.64850946,75.87502424,0.822330813,0.627484927,0.080252605,2.63888277,0.46850818,0.19970391,0.126966794,0.123733102,437.8566495,0.091891818,5.265013368
57.86105352,132.386076,0.919787526,0.844888266,0.083386018,3.151057512,0.401244673,0.19208553,0.195005379,0.108523025,276.3005329,0.219590808,12.58162654
26.87966934,77.6482427,0.829307753,1.267755785,0.078429536,2.585169504,0.562143576,0.053884342,0.196460619,0.166253136,290.5632717,0.117147748,6.712071564
30.79190492,115.2018473,0.745799353,1.306638877,0.039827827,3.986945443,0.11904933,0.146764671,0.146225687,0.104628772,261.0192282,0.235060328,13.46796475
41.87626851,32.04898131,1.394875573,0.640319492,0.092578283,3.539601887,0.932077793,0.10987549,0.197798721,0.236782417,480.9634572,0.009418108,0.539617864
52.89399623,104.5864689,0.77179451,1.144038602,0.062666319,2.979893923,1.175367127,0.164384755,0.235059849,0.18891399,525.0014074,0.08510586,4.876206614
36.10037557,66.03240384,1.334373944,1.399450664,0.096583275,2.675417235,0.431993986,0.088977244,0.108551188,0.10709393,292.4028831,0.1227045,7.030450002
55.28558677,83.01004053,0.881733004,1.265304633,0.04474843,3.090243847,0.395085392,0.160535765,0.103200765,0.24984904,368.8487275,0.129644368,7.428075148
63.61000015,57.91954137,0.943475009,1.257982685,0.049981197,4.429635401,1.128965113,0.086756143,0.107626477,0.187166427,302.1979547,0.100172708,5.739473416
69.12331772,35.34979841,1.141213247,0.665232464,0.060495203,3.749361919,0.277375511,0.055786636,0.178738819,0.239974327,535.371834,0.026805544,1.535844564
48.32153026,71.81316409,1.125394396,0.815323096,0.064081803,4.590232886,0.833784026,0.058951222,0.222917082,0.131075838,124.1532758,0.171644748,9.83451966
39.20546979,68.37050173,1.179924225,1.132503255,0.081511235,3.692731866,0.95993038,0.162243721,0.102532493,0.173665796,565.9742459,0.053647908,3.073798732
68.8610109,76.31430356,1.368926538,0.703722183,0.044162866,3.862778516,0.129928993,0.194564186,0.136629249,0.158051014,333.8116104,0.141593848,8.11272992
32.18597653,61.03058679,1.052862594,0.801150237,0.037567463,3.817525129,0.504614441,0.133727859,0.123672131,0.242753568,262.7652102,0.11152912,6.390147894
56.07904148,129.9196968,1.361654076,1.203551501,0.095756664,3.501816417,1.068977907,0.142033516,0.181579755,0.238877754,272.7859699,0.197190288,11.29817129
21.91581855,70.20770881,0.820462351,1.364718499,0.066344876,3.458007148,0.203009801,0.103180085,0.16512051,0.246844871,363.2742745,0.135237228,7.748522422
30.62449121,76.77894684,0.738160025,1.41399094,0.04296418,4.269789928,1.167388957,0.18651406,0.167411884,0.157144241,349.2171634,0.119853416,6.867094922
41.43830726,63.48871821,1.315409195,0.784430497,0.041867737,4.58090648,0.800358697,0.092484826,0.237768028,0.100469874,296.5243755,0.118650488,6.798172224
62.70543631,115.1303617,1.005295035,1.428255129,0.060972148,4.987795871,0.852920768,0.148261154,0.185686039,0.180603038,475.5223371,0.178001548,10.19873747
43.33934118,81.92000902,0.967373869,1.076763358,0.069233923,4.291425836,0.246677949,0.116428409,0.206203544,0.152880981,93.02364702,0.225439728,12.91674497
23.0665614,88.37350144,0.858092417,1.198852119,0.08833568,4.673510825,1.003247339,0.182593104,0.130837651,0.188310669,245.8381582,0.180011348,10.31389053
43.26754384,93.99273978,1.264129753,0.723817358,0.070992748,3.507877624,0.404607725,0.121739243,0.152437414,0.236154653,511.7196532,0.108614708,6.223164386
69.56708311,50.49414047,1.175400898,1.420863441,0.096400109,4.371830818,0.65031318,0.1728538,0.180502626,0.104251671,361.0901086,0.116745388,6.689018034
59.06186901,122.3337527,1.371444144,0.82730135,0.04278579,3.23654315,0.791331543,0.091790403,0.111553438,0.127652551,583.4743119,0.104167148,5.968337968
44.21839819,55.9234898,1.254224633,0.846962875,0.090582895,2.99492684,0.546531065,0.116513071,0.24831567,0.202016568,278.2116829,0.091026208,5.215417568
49.66774351,32.7033021,1.439146993,1.303436388,0.081052922,3.197653551,0.042139208,0.095909838,0.183798353,0.130105213,337.1234669,0.092781748,5.3160026
61.30317148,56.43998013,1.134912321,0.696782387,0.049367404,3.533082724,0.86098752,0.108032721,0.211321352,0.103856726,532.9375126,0.02079314,1.19135919
59.30127124,117.3338704,1.020242847,1.388478628,0.085146717,3.17084219,0.356516789,0.171957409,0.122909061,0.135862662,105.6430464,0.253758208,14.53927436
64.46502496,56.38799358,1.424232751,1.024329215,0.056384149,4.452277725,0.7563403,0.165912675,0.125999635,0.138744154,586.9569895,0.052738236,3.021678366
41.71379204,111.6049514,1.114042879,1.336394765,0.066492323,4.770808939,0.181579525,0.136851432,0.122597059,0.192851126,56.33683633,0.299811488,17.17793294
69.8055913,61.45136593,0.715711033,1.087380179,0.089842118,4.422522728,1.19925437,0.196127585,0.108706397,0.122171859,104.1181999,0.16544112,9.479077958
38.43749443,84.93984678,1.245070589,0.947284463,0.079468067,4.0634419,0.416490916,0.071795975,0.20912339,0.127115806,284.4073207,0.175659828,10.0645668
36.86215846,66.55170821,1.203501569,0.883630441,0.039319346,3.183840741,0.817795457,0.101956591,0.112192483,0.124696605,230.0087528,0.092689708,5.310729098
31.99535499,122.5987874,0.729389648,1.041585453,0.048053495,4.68105999,0.948954642,0.154433074,0.184367445,0.152438134,574.7253735,0.139148528,7.972623404
54.72230284,98.89849238,0.891490917,0.866513398,0.054517538,4.791754084,0.265883747,0.141194408,0.149295908,0.172790844,182.5464075,0.231510028,13.26454754
37.82980539,123.1617787,0.888448816,0.791344355,0.097408407,4.96358247,0.854635859,0.165657167,0.140947925,0.181682005,316.0674002,0.206300588,11.82015303
39.75599734,111.2900902,0.953492748,1.380636154,0.058702496,2.662138706,0.228174242,0.074552076,0.209375303,0.211866815,308.6228167,0.180107318,10.31938921
59.79160684,40.72735227,1.218637202,0.637480691,0.038663937,2.815125303,0.896489522,0.153809136,0.15833678,0.168215776,47.12433628,0.0665439,3.812684646
20.88165151,84.39274349,1.421640244,0.604343329,0.044589319,3.715112356,1.095097818,0.093437201,0.112717986,0.111351566,236.469963,0.116379268,6.668040904
30.87386342,38.59525105,1.346166813,0.728083494,0.068298856,4.707266094,0.478829803,0.093886504,0.151527384,0.189241791,171.9911024,0.134546708,7.70895854
39.95623043,63.75267639,1.313155859,0.6435553,0.041547124,3.060342991,1.019988706,0.166352611,0.184906487,0.165235753,314.2130348,0.050811136,2.91126367
53.0988892,97.26609836,1.462008417,0.738681304,0.07666169,3.51973576,0.68550517,0.141497283,0.204372331,0.12489594,547.1851459,0.096643456,5.53726217
55.61761459,96.52387423,0.914187688,0.756975214,0.0448926,3.575741332,0.523082652,0.051393487,0.163985172,0.107986986,325.6307915,0.140821648,8.068486118
52.40241886,115.9719402,0.853578775,0.743204022,0.035384662,4.928063096,0.721062649,0.099169434,0.173586243,0.1768316,508.1799861,0.146983036,8.421507648
38.18723094,88.09871613,1.039609545,0.89814937,0.099783634,3.671061175,0.74564987,0.181085872,0.200697225,0.196948571,463.9921649,0.10883888,6.236008496
49.84997007,55.30396745,1.132368472,1.402367213,0.081633216,4.437274145,0.495163364,0.147317758,0.121072882,0.154895618,108.6159265,0.186755928,10.7003265
45.93085891,123.737388,1.410644053,0.995521417,0.073702442,3.790862899,0.348440076,0.069456672,0.236065653,0.126556105,228.5881783,0.239395088,13.7163282
45.52976925,80.51642464,1.119059346,1.280357758,0.054423216,3.639173089,0.392240322,0.089386447,0.15200354,0.213793352,541.5607955,0.104121668,5.965732156
37.04653582,74.37670949,1.116499574,1.357496307,0.040730409,3.085683852,0.902093093,0.128255289,0.249072727,0.235106201,283.2631235,0.095683308,5.482249742
58.36556099,81.72803345,1.294138158,1.235737989,0.096741114,3.703502609,0.207758073,0.062935554,0.247155282,0.241945491,238.8299196,0.194520828,11.1452225
26.637199,48.89611281,0.983850733,0.917967607,0.080015408,3.470318748,0.140677648,0.197392594,0.10048074,0.217560547,445.1038421,0.080050888,4.586578052
60.88273375,86.46222944,1.300924143,0.795952989,0.083572608,2.789701252,0.024067732,0.111307893,0.187036561,0.167058765,218.9544119,0.165519208,9.483552072
27.67649616,46.58615443,1.383400741,1.188259653,0.06601447,3.497489283,0.891756662,0.132729833,0.145262112,0.126724336,561.263459,0.027822328,1.594101994
40.4608316,51.45293389,1.443710859,0.778335314,0.040846032,4.46453367,0.882808073,0.085037191,0.159209358,0.203918157,382.517913,0.077390978,4.434176436
59.28062463,119.3684491,0.89556967,0.66207763,0.068964553,2.598159428,0.238733513,0.171499596,0.169052965,0.239371502,69.55502365,0.231011028,13.23595695
39.11969531,51.22595503,1.301883372,1.254850045,0.04609732,3.030932287,0.899800812,0.100677541,0.213548691,0.121044363,509.2753455,0.024656162,1.412694046
42.85814828,130.2937749,1.187807753,0.951210562,0.096075344,3.233317186,0.993382865,0.11206864,0.105206988,0.175425972,195.8814218,0.204140428,11.69638498
35.69800472,108.9690758,0.720938921,1.412297077,0.040313971,2.836826791,1.041674672,0.085612191,0.183546713,0.170171734,356.9635488,0.12396414,7.102622058
52.12273935,112.09185,1.291584379,0.856766168,0.042459258,3.734558841,0.751156685,0.117727434,0.11320733,0.242618607,191.1419836,0.190344708,10.90594845
55.36014422,102.3548227,1.256337735,1.148651324,0.061402344,3.935915454,0.90793857,0.051283442,0.19040378,0.193186125,172.4987217,0.193026488,11.05960312
63.2066743,70.55294507,1.181401061,1.092522646,0.098085935,4.400335612,0.677332562,0.077796872,0.109904772,0.213053035,491.9767999,0.101071858,5.790990916
45.69523326,101.2330754,1.236757532,0.629691658,0.076882444,4.361990662,0.539164172,0.062185856,0.137629803,0.223127003,87.50735286,0.228357088,13.08389739
34.5919576,120.8665907,1.172850114,1.31756931,0.056679428,3.998640415,1.188908003,0.054814403,0.198182094,0.216647528,195.4253026,0.207756388,11.90356422
39.35584199,97.59092985,0.956461861,1.328560291,0.070710478,4.650653636,0.454950867,0.098146784,0.155770665,0.135513503,485.1214417,0.162556418,9.313796708
29.55075453,105.1944746,1.437724403,1.446091912,0.049554097,3.797307795,0.705702524,0.082217159,0.118727703,0.172404399,404.9654016,0.164958208,9.451409138
67.56264178,101.6017723,1.04789298,0.619192733,0.083181575,4.214872164,0.565484051,0.169453047,0.155039909,0.184115791,97.42371807,0.225176388,12.9016567
27.19885758,52.65836866,0.90012795,1.39432798,0.085637936,3.8222773,0.774248398,0.189408897,0.246586536,0.112090626,281.4613637,0.111737968,6.402114002
39.61404992,134.3722034,0.93801203,1.230500072,0.041927362,4.488064872,0.056793147,0.093202367,0.159984124,0.110471384,269.328456,0.271880348,15.5775965
68.20179464,34.35249536,0.707221756,1.181608085,0.084855273,2.860042643,0.568483522,0.097254377,0.215632648,0.170477508,504.4493,0.008481928,0.4859787
44.65844725,67.28016729,1.226643761,1.492061008,0.085074007,4.294386024,0.235504452,0.13572307,0.178193783,0.24947576,90.51043212,0.223315468,12.79503384
32.07366707,91.5450911,1.490558142,1.106095906,0.055323339,3.300780316,0.493141982,0.150262337,0.152763463,0.228184322,222.4092835,0.164952138,9.451061354
69.99702307,114.4372842,1.403817292,1.067909818,0.067290617,4.064803357,0.839341108,0.119251108,0.15545557,0.13149667,513.4869254,0.135492548,7.76315118
41.82527886,116.4709759,0.81347145,1.029406766,0.057019827,4.103463335,0.257076287,0.174783922,0.10416359,0.162092925,506.4151053,0.171067738,9.801459422
58.09300963,74.43380177,1.448508481,1.352481488,0.059487044,4.448717744,0.032473037,0.180363055,0.101846324,0.211534042,336.3638782,0.180126468,10.32048642
20.71423278,87.88845243,0.811844512,0.841225702,0.099306461,4.888967878,0.57424659,0.113640572,0.226403678,0.196475307,383.2315173,0.161036368,9.226704258
47.60504424,133.7355066,0.72738771,0.671022302,0.071145892,3.607577995,0.694918678,0.064122889,0.160846149,0.162173549,89.2840374,0.244479768,14.00765891
55.57116307,112.393642,1.355936951,1.195107789,0.071410173,4.115722151,1.081331495,0.145952154,0.172389929,0.176472798,57.29662665,0.232879448,13.34300953
24.29019564,129.5218557,0.997841621,0.810262067,0.088207259,3.905525833,0.739711918,0.087782651,0.181878182,0.150605586,330.5894146,0.195970908,11.22830596
57.06055368,123.9355715,1.288909567,1.178532476,0.058250195,3.741691044,0.00162869,0.134329086,0.16306162,0.182892096,127.008669,0.274587528,15.73270649
23.16067009,130.9346018,1.027190486,1.287088805,0.091275345,2.553035703,0.514836012,0.066627145,0.127747906,0.23721249,429.3032677,0.17192144,9.850372944
23.74171302,105.5818843,1.400841518,1.409715168,0.060232055,4.244511456,0.216924234,0.063556643,0.151216328,0.157547619,263.9362798,0.239334808,13.71287441
31.1259711,54.38897288,0.928498479,1.451276716,0.080515586,4.718383917,1.195044607,0.098851638,0.123524277,0.103056581,599.7024512,0.047859104,2.742124694
34.32274143,64.53825863,1.1460803,1.033356292,0.069485046,2.927087826,1.181823031,0.066138556,0.115190949,0.215600534,398.4899482,0.046511242,2.66489789
61.52777253,124.693431,1.022916633,1.341710661,0.091503707,4.560267225,0.587351789,0.110630649,0.205658098,0.206473596,156.8494749,0.273319068,15.66002908
22.19699154,120.5875351,1.282203767,0.978483054,0.093284214,2.648676027,0.510209436,0.099659094,0.193521861,0.24512142,372.8442298,0.167772376,9.612649088
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
20,30,0.7,0.6,0.035,2.5,0,0.05,0.1,20,20,0.07705459,
70,135,1.5,1.5,0.1,5,1.2,0.2,0.25,600,600,0.114440925,
